date,season,season_type,team,opponent,location,team_total,opp_total,team_q1,opp_q1,team_q2,opp_q2,team_q3,opp_q3,team_q4,opp_q4,ot_count,winner,valid_linescore,espn_url,team_ot1,team_ot2,team_ot3,opp_ot1,opp_ot2,opp_ot3
2024-01-19T03:00:00+00:00,2024,REG,Sacramento Kings,Indiana Pacers,HOME,121,126,31,34,26,36,32,29,32,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585211/pacers-kings,,,,,,
2024-01-17T02:00:00+00:00,2024,REG,Sacramento Kings,Phoenix Suns,AWAY,117,119,39,27,29,24,28,33,21,35,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585195/kings-suns,,,,,,
2024-01-15T00:00:00+00:00,2024,REG,Sacramento Kings,Milwaukee Bucks,AWAY,142,143,37,32,29,36,25,27,37,33,1,OPP,True,https://www.espn.com/nba/game/_/gameId/401585180/kings-bucks,14,,,15,,
2024-01-13T00:30:00+00:00,2024,REG,Sacramento Kings,Philadelphia 76ers,AWAY,93,112,21,29,25,36,27,22,20,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585160/kings-76ers,,,,,,
2024-01-11T00:00:00+00:00,2024,REG,Sacramento Kings,Charlotte Hornets,AWAY,123,98,33,28,38,31,24,21,28,18,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585146/kings-hornets,,,,,,
2024-01-10T00:00:00+00:00,2024,REG,Sacramento Kings,Detroit Pistons,AWAY,131,110,29,47,39,18,30,30,33,15,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585140/kings-pistons,,,,,,
2024-01-07T23:00:00+00:00,2024,REG,Sacramento Kings,New Orleans Pelicans,HOME,100,133,21,33,26,39,14,31,39,30,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585128/pelicans-kings,,,,,,
2024-01-06T03:00:00+00:00,2024,REG,Sacramento Kings,Toronto Raptors,HOME,135,130,36,27,41,30,30,40,28,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585120/raptors-kings,,,,,,
2024-01-04T03:00:00+00:00,2024,REG,Sacramento Kings,Orlando Magic,HOME,138,135,27,30,40,25,24,34,27,29,2,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585104/magic-kings,9,11,,9,8,
2024-01-03T03:00:00+00:00,2024,REG,Sacramento Kings,Charlotte Hornets,HOME,104,111,21,25,29,20,28,30,26,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585092/hornets-kings,,,,,,
2024-01-01T01:00:00+00:00,2024,REG,Sacramento Kings,Memphis Grizzlies,AWAY,123,92,34,29,36,29,31,21,22,13,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585077/kings-grizzlies,,,,,,
2023-12-30T00:30:00+00:00,2024,REG,Sacramento Kings,Atlanta Hawks,AWAY,117,110,23,36,30,35,33,20,31,19,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585059/kings-hawks,,,,,,
2023-12-27T03:00:00+00:00,2024,REG,Sacramento Kings,Portland Trail Blazers,AWAY,113,130,33,32,27,35,35,37,18,26,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585041/kings-trail-blazers,,,,,,
2023-12-24T03:00:00+00:00,2024,REG,Sacramento Kings,Minnesota Timberwolves,HOME,98,110,20,28,27,31,23,22,28,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585028/timberwolves-kings,,,,,,
2023-12-23T03:00:00+00:00,2024,REG,Sacramento Kings,Phoenix Suns,HOME,120,105,35,30,30,24,38,30,17,21,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401585015/suns-kings,,,,,,
2023-12-21T03:00:00+00:00,2024,REG,Sacramento Kings,Boston Celtics,HOME,119,144,41,38,25,36,24,39,29,31,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401585001/celtics-kings,,,,,,
2023-12-19T03:00:00+00:00,2024,REG,Sacramento Kings,Washington Wizards,HOME,143,131,27,31,39,25,46,35,31,40,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584986/wizards-kings,,,,,,
2023-12-17T03:00:00+00:00,2024,REG,Sacramento Kings,Utah Jazz,HOME,125,104,35,23,27,27,44,26,19,28,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584970/jazz-kings,,,,,,
2023-12-15T03:00:00+00:00,2024,REG,Sacramento Kings,Oklahoma City Thunder,HOME,128,123,29,30,30,23,41,39,28,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584952/thunder-kings,,,,,,
2023-12-13T03:30:00+00:00,2024,REG,Sacramento Kings,LA Clippers,AWAY,99,119,24,32,24,38,22,29,29,20,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401584937/kings-clippers,,,,,,
2023-12-12T03:00:00+00:00,2024,REG,Sacramento Kings,Brooklyn Nets,HOME,131,118,26,18,28,30,44,37,33,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584931/nets-kings,,,,,,
2023-12-09T02:00:00+00:00,2024,REG,Sacramento Kings,Phoenix Suns,AWAY,114,106,24,26,26,33,33,12,31,35,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401617581/kings-suns,,,,,,
2023-12-05T03:00:00+00:00,2024,REG,Sacramento Kings,New Orleans Pelicans,HOME,117,127,36,35,25,34,30,31,26,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401607492/pelicans-kings,,,,,,
2023-12-03T03:00:00+00:00,2024,REG,Sacramento Kings,Denver Nuggets,HOME,123,117,25,30,39,20,24,28,35,39,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584918/nuggets-kings,,,,,,
2023-11-30T03:00:00+00:00,2024,REG,Sacramento Kings,LA Clippers,HOME,117,131,27,35,23,37,31,30,36,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401584892/clippers-kings,,,,,,
2023-11-29T03:00:00+00:00,2024,REG,Sacramento Kings,Golden State Warriors,HOME,124,123,29,37,26,35,40,32,29,19,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584148/warriors-kings,,,,,,
2023-11-25T01:00:00+00:00,2024,REG,Sacramento Kings,Minnesota Timberwolves,AWAY,124,111,38,31,32,33,22,15,32,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584138/kings-timberwolves,,,,,,
2023-11-23T01:00:00+00:00,2024,REG,Sacramento Kings,New Orleans Pelicans,AWAY,112,117,30,32,20,32,29,29,33,24,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401584861/kings-pelicans,,,,,,
2023-11-21T01:00:00+00:00,2024,REG,Sacramento Kings,New Orleans Pelicans,AWAY,93,129,31,29,22,37,16,34,24,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401584850/kings-pelicans,,,,,,
2023-11-20T00:30:00+00:00,2024,REG,Sacramento Kings,Dallas Mavericks,AWAY,129,113,35,36,35,29,37,31,22,17,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584840/kings-mavericks,,,,,,
2023-11-18T00:30:00+00:00,2024,REG,Sacramento Kings,San Antonio Spurs,AWAY,129,120,29,31,33,31,33,32,34,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584120/kings-spurs,,,,,,
2023-11-16T03:00:00+00:00,2024,REG,Sacramento Kings,Los Angeles Lakers,AWAY,125,110,38,25,34,34,32,21,21,30,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584826/kings-lakers,,,,,,
2023-11-14T03:00:00+00:00,2024,REG,Sacramento Kings,Cleveland Cavaliers,HOME,132,120,33,25,35,35,42,29,22,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584819/cavaliers-kings,,,,,,
2023-11-11T03:00:00+00:00,2024,REG,Sacramento Kings,Oklahoma City Thunder,HOME,105,98,34,20,19,22,22,28,30,28,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584104/thunder-kings,,,,,,
2023-11-09T03:00:00+00:00,2024,REG,Sacramento Kings,Portland Trail Blazers,HOME,121,118,34,29,22,31,29,24,26,27,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584798/trail-blazers-kings,10,,,7,,
2023-11-07T01:00:00+00:00,2024,REG,Sacramento Kings,Houston Rockets,AWAY,97,122,22,32,20,35,18,30,37,25,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401584781/kings-rockets,,,,,,
2023-11-05T00:00:00+00:00,2024,REG,Sacramento Kings,Houston Rockets,AWAY,89,107,19,33,34,26,15,12,21,36,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401584765/kings-rockets,,,,,,
2023-11-02T02:00:00+00:00,2024,REG,Sacramento Kings,Golden State Warriors,AWAY,101,102,31,28,24,28,24,18,22,28,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401584754/kings-warriors,,,,,,
2023-10-30T01:00:00+00:00,2024,REG,Sacramento Kings,Los Angeles Lakers,HOME,132,127,41,28,25,27,21,28,28,32,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584728/lakers-kings,17,,,12,,
2023-10-28T02:00:00+00:00,2024,REG,Sacramento Kings,Golden State Warriors,HOME,114,122,29,24,28,36,27,39,30,23,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401584715/warriors-kings,,,,,,
2023-10-26T01:00:00+00:00,2024,REG,Sacramento Kings,Utah Jazz,AWAY,130,114,32,24,40,34,33,29,25,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401584700/kings-jazz,,,,,,
2023-04-30T19:30:00+00:00,2023,POST,Sacramento Kings,Golden State Warriors,HOME,100,120,31,30,27,26,23,35,19,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401541236/warriors-kings,,,,,,
2023-04-29T00:00:00+00:00,2023,POST,Sacramento Kings,Golden State Warriors,AWAY,118,99,23,25,35,26,32,29,28,19,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401541235/kings-warriors,,,,,,
2023-04-27T02:00:00+00:00,2023,POST,Sacramento Kings,Golden State Warriors,HOME,116,123,36,33,20,27,34,39,26,24,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401541234/warriors-kings,,,,,,
2023-04-23T19:30:00+00:00,2023,POST,Sacramento Kings,Golden State Warriors,AWAY,125,126,32,31,37,34,23,37,33,24,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401541185/kings-warriors,,,,,,
2023-04-21T02:00:00+00:00,2023,POST,Sacramento Kings,Golden State Warriors,AWAY,97,114,20,29,21,24,31,31,25,30,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401541177/kings-warriors,,,,,,
2023-04-18T02:00:00+00:00,2023,POST,Sacramento Kings,Golden State Warriors,HOME,114,106,17,23,41,29,25,23,31,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401541169/warriors-kings,,,,,,
2023-04-16T00:30:00+00:00,2023,POST,Sacramento Kings,Golden State Warriors,HOME,126,123,29,29,26,32,36,29,35,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401540753/warriors-kings,,,,,,
2023-04-09T19:30:00+00:00,2023,REG,Sacramento Kings,Denver Nuggets,AWAY,95,109,43,26,24,33,14,24,14,26,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469382/kings-nuggets,,,,,,
2023-04-08T02:00:00+00:00,2023,REG,Sacramento Kings,Golden State Warriors,HOME,97,119,16,32,32,21,25,33,24,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469366/warriors-kings,,,,,,
2023-04-06T00:30:00+00:00,2023,REG,Sacramento Kings,Dallas Mavericks,AWAY,119,123,27,28,44,32,21,32,27,31,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469350/kings-mavericks,,,,,,
2023-04-05T00:00:00+00:00,2023,REG,Sacramento Kings,New Orleans Pelicans,AWAY,121,103,25,22,40,32,31,26,25,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469340/kings-pelicans,,,,,,
2023-04-02T22:00:00+00:00,2023,REG,Sacramento Kings,San Antonio Spurs,HOME,134,142,30,32,28,31,34,33,31,27,1,OPP,True,https://www.espn.com/nba/game/_/gameId/401469325/spurs-kings,11,,,19,,
2023-04-01T02:00:00+00:00,2023,REG,Sacramento Kings,Portland Trail Blazers,AWAY,138,114,36,27,35,32,33,30,34,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469314/kings-trail-blazers,,,,,,
2023-03-30T02:00:00+00:00,2023,REG,Sacramento Kings,Portland Trail Blazers,AWAY,120,80,19,20,31,26,33,18,37,16,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469300/kings-trail-blazers,,,,,,
2023-03-28T02:00:00+00:00,2023,REG,Sacramento Kings,Minnesota Timberwolves,HOME,115,119,25,34,33,23,27,29,30,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469283/timberwolves-kings,,,,,,
2023-03-26T02:00:00+00:00,2023,REG,Sacramento Kings,Utah Jazz,HOME,121,113,32,26,23,35,35,17,31,35,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469266/jazz-kings,,,,,,
2023-03-25T02:00:00+00:00,2023,REG,Sacramento Kings,Phoenix Suns,HOME,135,127,24,30,32,37,45,26,34,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469260/suns-kings,,,,,,
2023-03-22T02:00:00+00:00,2023,REG,Sacramento Kings,Boston Celtics,HOME,109,132,32,30,22,30,31,40,24,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469236/celtics-kings,,,,,,
2023-03-21T01:00:00+00:00,2023,REG,Sacramento Kings,Utah Jazz,AWAY,120,128,19,40,33,28,43,27,25,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469231/kings-jazz,,,,,,
2023-03-19T00:00:00+00:00,2023,REG,Sacramento Kings,Washington Wizards,AWAY,132,118,37,33,34,27,33,32,28,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469214/kings-wizards,,,,,,
2023-03-16T23:30:00+00:00,2023,REG,Sacramento Kings,Brooklyn Nets,AWAY,101,96,24,24,30,17,28,30,19,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469198/kings-nets,,,,,,
2023-03-16T00:00:00+00:00,2023,REG,Sacramento Kings,Chicago Bulls,AWAY,117,114,25,30,23,28,37,22,32,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469192/kings-bulls,,,,,,
2023-03-14T02:00:00+00:00,2023,REG,Sacramento Kings,Milwaukee Bucks,HOME,124,133,32,27,30,26,25,37,37,43,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469181/bucks-kings,,,,,,
2023-03-12T02:00:00+00:00,2023,REG,Sacramento Kings,Phoenix Suns,AWAY,128,119,31,32,36,27,29,36,32,24,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469168/kings-suns,,,,,,
2023-03-10T03:00:00+00:00,2023,REG,Sacramento Kings,New York Knicks,HOME,122,117,30,23,39,30,22,31,31,33,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469152/knicks-kings,,,,,,
2023-03-07T03:00:00+00:00,2023,REG,Sacramento Kings,New Orleans Pelicans,HOME,123,108,29,32,30,27,38,20,26,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469131/pelicans-kings,,,,,,
2023-03-05T03:00:00+00:00,2023,REG,Sacramento Kings,Minnesota Timberwolves,HOME,134,138,30,36,34,38,38,31,32,33,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469116/timberwolves-kings,,,,,,
2023-03-04T03:00:00+00:00,2023,REG,Sacramento Kings,LA Clippers,HOME,128,127,35,32,33,31,33,33,27,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469109/clippers-kings,,,,,,
2023-03-01T01:00:00+00:00,2023,REG,Sacramento Kings,Oklahoma City Thunder,AWAY,123,117,44,38,27,28,22,21,30,30,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469083/kings-thunder,,,,,,
2023-02-27T00:00:00+00:00,2023,REG,Sacramento Kings,Oklahoma City Thunder,AWAY,124,115,36,26,22,24,36,40,30,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469070/kings-thunder,,,,,,
2023-02-25T03:30:00+00:00,2023,REG,Sacramento Kings,LA Clippers,AWAY,176,175,40,40,36,40,34,37,43,36,2,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469057/kings-clippers,11,12,,11,11,
2023-02-24T03:00:00+00:00,2023,REG,Sacramento Kings,Portland Trail Blazers,HOME,133,116,29,37,37,20,34,34,33,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469049/trail-blazers-kings,,,,,,
2023-02-15T02:00:00+00:00,2023,REG,Sacramento Kings,Phoenix Suns,AWAY,109,120,29,27,29,35,28,28,23,30,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401469025/kings-suns,,,,,,
2023-02-12T03:00:00+00:00,2023,REG,Sacramento Kings,Dallas Mavericks,HOME,133,128,34,32,28,32,24,24,28,26,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401469009/mavericks-kings,19,,,14,,
2023-02-11T03:00:00+00:00,2023,REG,Sacramento Kings,Dallas Mavericks,HOME,114,122,25,45,31,29,31,27,27,21,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468999/mavericks-kings,,,,,,
2023-02-09T01:00:00+00:00,2023,REG,Sacramento Kings,Houston Rockets,AWAY,130,128,30,37,28,25,41,35,31,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468982/kings-rockets,,,,,,
2023-02-07T01:00:00+00:00,2023,REG,Sacramento Kings,Houston Rockets,AWAY,140,120,31,24,34,24,34,40,41,32,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468967/kings-rockets,,,,,,
2023-02-06T00:00:00+00:00,2023,REG,Sacramento Kings,New Orleans Pelicans,AWAY,104,136,26,34,26,36,24,34,28,32,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468962/kings-pelicans,,,,,,
2023-02-04T00:00:00+00:00,2023,REG,Sacramento Kings,Indiana Pacers,AWAY,104,107,27,28,21,32,32,27,24,20,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468941/kings-pacers,,,,,,
2023-02-02T01:00:00+00:00,2023,REG,Sacramento Kings,San Antonio Spurs,AWAY,119,109,30,31,31,23,28,30,30,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468930/kings-spurs,,,,,,
2023-01-31T01:00:00+00:00,2023,REG,Sacramento Kings,Minnesota Timberwolves,AWAY,118,111,24,17,27,36,27,28,25,22,1,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468913/kings-timberwolves,15,,,8,,
2023-01-29T01:00:00+00:00,2023,REG,Sacramento Kings,Minnesota Timberwolves,AWAY,110,117,21,29,38,28,22,33,29,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468901/kings-timberwolves,,,,,,
2023-01-26T03:00:00+00:00,2023,REG,Sacramento Kings,Toronto Raptors,HOME,95,113,23,24,27,34,17,26,28,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468883/raptors-kings,,,,,,
2023-01-24T03:30:00+00:00,2023,REG,Sacramento Kings,Memphis Grizzlies,HOME,133,100,47,33,19,28,34,29,33,10,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468867/grizzlies-kings,,,,,,
2023-01-22T03:00:00+00:00,2023,REG,Sacramento Kings,Philadelphia 76ers,HOME,127,129,35,27,39,37,22,38,31,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468853/76ers-kings,,,,,,
2023-01-21T03:00:00+00:00,2023,REG,Sacramento Kings,Oklahoma City Thunder,HOME,118,113,33,32,26,34,32,22,27,25,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468846/thunder-kings,,,,,,
2023-01-19T03:30:00+00:00,2023,REG,Sacramento Kings,Los Angeles Lakers,AWAY,116,111,28,39,33,21,29,22,26,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468832/kings-lakers,,,,,,
2023-01-16T00:00:00+00:00,2023,REG,Sacramento Kings,San Antonio Spurs,AWAY,132,119,33,32,30,32,39,26,30,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468807/kings-spurs,,,,,,
2023-01-14T03:00:00+00:00,2023,REG,Sacramento Kings,Houston Rockets,HOME,139,114,36,32,33,34,43,26,27,22,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468795/rockets-kings,,,,,,
2023-01-12T03:00:00+00:00,2023,REG,Sacramento Kings,Houston Rockets,HOME,135,115,31,27,36,35,27,33,41,20,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468780/rockets-kings,,,,,,
2023-01-10T03:00:00+00:00,2023,REG,Sacramento Kings,Orlando Magic,HOME,136,111,41,31,31,21,35,32,29,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468765/magic-kings,,,,,,
2023-01-08T03:00:00+00:00,2023,REG,Sacramento Kings,Los Angeles Lakers,HOME,134,136,38,37,35,36,36,36,25,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468750/lakers-kings,,,,,,
2023-01-05T03:00:00+00:00,2023,REG,Sacramento Kings,Atlanta Hawks,HOME,117,120,30,30,28,31,30,30,29,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468730/hawks-kings,,,,,,
2023-01-04T02:00:00+00:00,2023,REG,Sacramento Kings,Utah Jazz,AWAY,117,115,35,23,25,28,28,38,29,26,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468718/kings-jazz,,,,,,
2023-01-02T01:00:00+00:00,2023,REG,Sacramento Kings,Memphis Grizzlies,AWAY,108,118,26,27,32,32,29,32,21,27,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468702/kings-grizzlies,,,,,,
2022-12-31T03:00:00+00:00,2023,REG,Sacramento Kings,Utah Jazz,HOME,126,125,30,27,30,30,31,30,35,38,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468692/jazz-kings,,,,,,
2022-12-29T03:00:00+00:00,2023,REG,Sacramento Kings,Denver Nuggets,HOME,127,126,24,40,38,35,32,30,33,21,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468677/nuggets-kings,,,,,,
2022-12-28T03:00:00+00:00,2023,REG,Sacramento Kings,Denver Nuggets,HOME,106,113,32,20,24,27,27,32,23,34,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468669/nuggets-kings,,,,,,
2022-12-24T03:00:00+00:00,2023,REG,Sacramento Kings,Washington Wizards,HOME,111,125,27,28,23,40,33,34,28,23,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468646/wizards-kings,,,,,,
2022-12-22T03:00:00+00:00,2023,REG,Sacramento Kings,Los Angeles Lakers,HOME,134,120,25,26,41,32,40,28,28,34,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468630/lakers-kings,,,,,,
2022-12-20T03:00:00+00:00,2023,REG,Sacramento Kings,Charlotte Hornets,HOME,119,125,30,39,33,27,29,25,27,34,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468615/hornets-kings,,,,,,
2022-12-17T00:00:00+00:00,2023,REG,Sacramento Kings,Detroit Pistons,AWAY,122,113,28,29,27,34,38,23,29,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468584/kings-pistons,,,,,,
2022-12-15T00:30:00+00:00,2023,REG,Sacramento Kings,Toronto Raptors,AWAY,124,123,23,31,36,31,29,32,36,29,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468572/kings-raptors,,,,,,
2022-12-14T00:00:00+00:00,2023,REG,Sacramento Kings,Philadelphia 76ers,AWAY,103,123,32,39,23,41,28,21,20,22,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468564/kings-76ers,,,,,,
2022-12-11T23:00:00+00:00,2023,REG,Sacramento Kings,New York Knicks,AWAY,99,112,22,36,28,30,30,29,19,17,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468552/kings-knicks,,,,,,
2022-12-10T00:30:00+00:00,2023,REG,Sacramento Kings,Cleveland Cavaliers,AWAY,106,95,31,20,18,29,30,31,27,15,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468536/kings-cavaliers,,,,,,
2022-12-08T01:00:00+00:00,2023,REG,Sacramento Kings,Milwaukee Bucks,AWAY,113,126,29,34,32,34,33,29,19,29,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468524/kings-bucks,,,,,,
2022-12-04T23:00:00+00:00,2023,REG,Sacramento Kings,Chicago Bulls,HOME,110,101,29,27,33,20,20,31,28,23,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468505/bulls-kings,,,,,,
2022-12-03T21:00:00+00:00,2023,REG,Sacramento Kings,LA Clippers,AWAY,123,96,38,24,22,14,30,31,33,27,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468493/kings-clippers,,,,,,
2022-12-01T03:00:00+00:00,2023,REG,Sacramento Kings,Indiana Pacers,HOME,137,114,33,20,29,28,44,35,31,31,0,TEAM,True,https://www.espn.com/nba/game/_/gameId/401468478/pacers-kings,,,,,,
2022-11-29T03:00:00+00:00,2023,REG,Sacramento Kings,Phoenix Suns,HOME,117,122,26,31,38,32,20,28,33,31,0,OPP,True,https://www.espn.com/nba/game/_/gameId/401468462/suns-kings,,,,,,
